x,y,z
-19.28496,19.998068,-1.178955
-19.28496,19.998068,-1.128955
-19.28496,20.048067,-1.028955
-19.184961,19.998068,-1.128955
-19.13496,19.998068,-1.128955
-19.13496,20.048067,-1.028955
-19.234961,19.948067,-0.928955
-19.234961,20.048067,-0.928955
-19.13496,19.898067,-0.928955
-19.13496,19.948067,-0.928955
-19.184961,19.898067,-0.878955
-19.184961,19.948067,-0.878955
-19.13496,19.898067,-0.878955
-19.13496,19.948067,-0.878955
-19.184961,20.048067,-0.928955
-19.13496,19.998068,-0.928955
-19.28496,20.098066,-0.828955
-19.28496,20.148067,-0.878955
-19.28496,20.198067,-0.928955
-19.28496,20.198067,-0.878955
-19.184961,20.148067,-0.978955
-19.184961,20.098066,-0.878955
-19.184961,20.248068,-0.978955
-19.084961,19.898067,-1.128955
-19.03496,19.948067,-1.178955
-19.084961,19.898067,-1.028955
-19.03496,19.998068,-1.128955
-19.03496,20.048067,-1.028955
-18.984961,19.948067,-1.178955
-18.984961,19.948067,-1.128955
-18.934961,19.898067,-1.128955
-18.984961,19.948067,-1.028955
-18.934961,19.898067,-1.078955
-18.934961,19.898067,-1.028955
-19.084961,19.948067,-0.828955
-19.03496,19.948067,-0.878955
-19.084961,19.998068,-0.828955
-19.084961,20.048067,-0.828955
-19.03496,20.048067,-0.878955
-18.984961,19.948067,-0.928955
-18.934961,19.898067,-0.928955
-18.934961,19.948067,-0.928955
-18.984961,19.898067,-0.878955
-18.984961,19.898067,-0.828955
-18.934961,19.898067,-0.828955
-18.934961,19.998068,-0.978955
-18.934961,19.998068,-0.878955
-19.084961,20.098066,-1.128955
-19.03496,20.098066,-1.078955
-18.934961,20.098066,-1.028955
-18.934961,20.148067,-1.078955
-18.934961,20.248068,-1.128955
-18.984961,20.198067,-1.078955
-18.934961,20.248068,-1.028955
-19.03496,20.098066,-0.928955
-19.084961,20.098066,-0.878955
-19.084961,20.248068,-0.928955
-19.28496,19.898067,-0.778955
-19.28496,19.898067,-0.728955
-19.234961,19.998068,-0.778955
-19.184961,19.948067,-0.728955
-19.184961,19.898067,-0.678955
-19.184961,19.948067,-0.678955
-19.184961,20.048067,-0.728955
-19.13496,19.998068,-0.778955
-19.13496,19.998068,-0.728955
-19.13496,19.998068,-0.678955
-19.13496,20.048067,-0.628955
-19.28496,19.948067,-0.428955
-19.28496,20.048067,-0.428955
-19.28496,20.198067,-0.728955
-19.13496,20.248068,-0.778955
-19.03496,19.898067,-0.628955
-19.03496,20.048067,-0.778955
-19.03496,20.048067,-0.728955
-19.03496,20.048067,-0.628955
-18.984961,19.948067,-0.778955
-18.934961,19.898067,-0.778955
-18.984961,19.948067,-0.678955
-18.984961,19.948067,-0.628955
-18.934961,19.998068,-0.778955
-18.934961,20.048067,-0.678955
-19.084961,19.898067,-0.528955
-19.03496,19.998068,-0.578955
-18.984961,19.948067,-0.528955
-18.934961,20.048067,-0.578955
-19.084961,20.248068,-0.778955
-19.03496,20.248068,-0.678955
-18.984961,20.098066,-0.628955
-18.934961,20.148067,-0.678955
-19.03496,20.098066,-0.578955
-19.03496,20.198067,-0.478955
-18.984961,20.098066,-0.528955
-18.984961,20.248068,-0.478955
-18.934961,20.198067,-0.478955
-19.28496,20.298067,-1.128955
-19.234961,20.348066,-1.128955
-19.234961,20.448067,-1.128955
-19.184961,20.348066,-1.128955
-19.184961,20.348066,-1.028955
-19.13496,20.348066,-1.028955
-19.184961,20.448067,-1.128955
-19.184961,20.448067,-1.078955
-19.184961,20.448067,-0.828955
-19.234961,20.498068,-1.128955
-19.28496,20.548067,-1.078955
-19.13496,20.548067,-1.128955
-19.13496,20.498068,-1.078955
-19.13496,20.498068,-1.028955
-19.13496,20.548067,-1.078955
-19.084961,20.348066,-1.128955
-19.084961,20.298067,-1.028955
-19.084961,20.448067,-1.178955
-19.084961,20.398067,-1.028955
-18.984961,20.298067,-1.028955
-18.984961,20.348066,-1.078955
-18.984961,20.398067,-1.128955
-18.984961,20.398067,-1.028955
-18.984961,20.448067,-1.028955
-19.03496,20.298067,-0.978955
-18.934961,20.348066,-0.878955
-18.934961,20.348066,-0.828955
-18.934961,20.448067,-0.978955
-19.03496,20.498068,-1.178955
-19.03496,20.548067,-1.028955
-19.084961,20.598066,-1.078955
-19.03496,20.548067,-0.978955
-19.03496,20.648067,-0.978955
-19.28496,20.298067,-0.478955
-19.234961,20.348066,-0.478955
-19.28496,20.398067,-0.428955
-19.13496,20.298067,-0.578955
-19.184961,20.298067,-0.478955
-19.13496,20.348066,-0.428955
-19.184961,20.398067,-0.478955
-19.234961,20.498068,-0.428955
-19.28496,20.648067,-0.478955
-19.184961,20.498068,-0.528955
-19.13496,20.548067,-0.428955
-19.184961,20.598066,-0.578955
-19.13496,20.598066,-0.528955
-19.184961,20.598066,-0.428955
-18.984961,20.298067,-0.778955
-19.084961,20.398067,-0.578955
-19.03496,20.448067,-0.528955
-19.084961,20.398067,-0.478955
-19.03496,20.398067,-0.478955
-18.984961,20.398067,-0.528955
-18.934961,20.398067,-0.528955
-18.934961,20.398067,-0.428955
-19.084961,20.548067,-0.478955
-19.084961,20.648067,-0.578955
-19.734961,20.048067,-0.128955
-19.084961,19.648067,-0.328955
-18.984961,19.648067,-0.378955
-18.934961,19.648067,-0.228955
-19.084961,19.698067,-0.378955
-19.084961,19.748068,-0.378955
-19.03496,19.748068,-0.378955
-18.934961,19.698067,-0.378955
-18.934961,19.748068,-0.328955
-18.984961,19.798067,-0.278955
-19.584961,20.048067,-0.328955
-19.53496,20.048067,-0.328955
-19.63496,20.048067,-0.128955
-19.53496,19.998068,-0.128955
-19.584961,20.148067,-0.328955
-19.53496,20.148067,-0.328955
-19.53496,20.098066,-0.278955
-19.484961,20.048067,-0.378955
-19.434961,20.048067,-0.328955
-19.38496,19.898067,-0.378955
-19.334961,19.948067,-0.378955
-19.334961,19.948067,-0.278955
-19.38496,20.048067,-0.328955
-19.334961,20.048067,-0.328955
-19.434961,20.048067,-0.128955
-19.334961,19.898067,-0.178955
-19.38496,20.048067,-0.128955
-19.484961,20.098066,-0.328955
-19.434961,20.098066,-0.328955
-19.484961,20.098066,-0.228955
-19.434961,20.098066,-0.228955
-19.434961,20.148067,-0.278955
-19.484961,20.198067,-0.328955
-19.38496,20.148067,-0.278955
-19.38496,20.248068,-0.328955
-19.334961,20.248068,-0.378955
-19.38496,20.198067,-0.278955
-19.334961,20.248068,-0.278955
-19.434961,20.148067,-0.178955
-19.53496,20.498068,-0.228955
-19.53496,20.598066,-0.078955
-19.334961,20.298067,-0.328955
-19.334961,20.348066,-0.378955
-19.38496,20.348066,-0.278955
-19.434961,20.498068,-0.228955
-19.484961,20.598066,-0.328955
-19.38496,20.648067,-0.228955
-19.484961,20.548067,-0.078955
-19.434961,20.598066,-0.078955
-19.38496,20.598066,-0.128955
-19.334961,20.648067,-0.178955
-19.28496,19.998068,-0.328955
-19.234961,19.998068,-0.378955
-19.234961,19.998068,-0.328955
-19.28496,19.998068,-0.228955
-19.234961,19.998068,-0.228955
-19.13496,19.998068,-0.328955
-19.184961,19.998068,-0.228955
-19.28496,19.948067,-0.178955
-19.234961,19.948067,-0.178955
-19.234961,19.998068,-0.178955
-19.184961,19.948067,-0.178955
-19.28496,20.098066,-0.328955
-19.28496,20.198067,-0.378955
-19.234961,20.198067,-0.328955
-19.184961,20.248068,-0.378955
-19.13496,20.198067,-0.328955
-19.184961,20.248068,-0.278955
-19.13496,20.198067,-0.278955
-19.13496,20.198067,-0.228955
-18.984961,20.048067,-0.278955
-18.934961,20.048067,-0.178955
-18.934961,20.048067,-0.028955
-19.084961,20.248068,-0.328955
-19.03496,20.248068,-0.278955
-19.03496,20.248068,-0.228955
-18.984961,20.198067,-0.328955
-18.934961,20.198067,-0.328955
-18.984961,20.148067,-0.178955
-18.934961,20.148067,-0.178955
-18.934961,20.148067,0.021045
-19.234961,20.348066,-0.378955
-19.234961,20.348066,-0.328955
-19.28496,20.398067,-0.378955
-19.234961,20.398067,-0.328955
-19.184961,20.348066,-0.378955
-19.13496,20.348066,-0.328955
-19.13496,20.298067,-0.278955
-19.13496,20.398067,-0.328955
-19.13496,20.448067,-0.378955
-19.234961,20.398067,-0.028955
-19.234961,20.448067,-0.028955
-19.13496,20.398067,-0.028955
-19.234961,20.498068,-0.378955
-19.28496,20.598066,-0.228955
-19.234961,20.598066,-0.228955
-19.184961,20.598066,-0.328955
-19.084961,20.298067,-0.378955
-19.084961,20.348066,-0.328955
-19.084961,20.298067,-0.278955
-19.03496,20.398067,-0.328955
-19.084961,20.398067,-0.278955
-18.934961,20.298067,-0.328955
-18.984961,20.298067,-0.228955
-18.984961,20.398067,-0.228955
-18.934961,20.398067,-0.228955
-19.084961,20.298067,-0.178955
-19.03496,20.298067,-0.178955
-19.03496,20.348066,-0.178955
-19.03496,20.448067,-0.128955
-19.084961,20.398067,-0.028955
-18.984961,20.348066,-0.178955
-18.934961,20.298067,-0.178955
-18.934961,20.398067,-0.128955
-18.984961,20.398067,-0.028955
-18.934961,20.398067,-0.028955
-19.084961,20.598066,-0.378955
-19.28496,20.348066,0.071045
-19.234961,20.348066,0.071045
-19.28496,20.398067,0.071045
-19.184961,20.398067,0.071045
-19.184961,20.448067,0.071045
-19.13496,20.398067,0.121045
-19.184961,20.498068,0.121045
-19.084961,20.448067,0.071045
-19.03496,20.448067,0.021045
-18.984961,20.348066,0.021045
-18.984961,20.448067,0.021045
-18.934961,20.448067,0.021045
-19.03496,20.498068,0.021045
-18.984961,20.498068,0.021045
-20.434961,20.848066,-1.978955
-20.434961,20.848066,-1.928955
-20.434961,20.848066,-1.878955
-20.38496,20.798067,-1.878955
-20.334961,20.848066,-1.828955
-20.484961,20.948067,-1.928955
-20.484961,20.898067,-1.878955
-20.484961,20.948067,-1.878955
-20.434961,20.898067,-1.828955
-20.484961,21.048067,-1.928955
-20.484961,21.048067,-1.878955
-20.434961,20.998068,-1.878955
-20.434961,20.998068,-1.828955
-20.434961,21.048067,-1.878955
-20.38496,20.948067,-1.878955
-20.334961,20.898067,-1.878955
-20.334961,20.948067,-1.828955
-20.434961,20.948067,-1.678955
-20.484961,20.998068,-1.728955
-20.334961,20.948067,-1.678955
-20.334961,21.048067,-1.778955
-20.28496,20.698067,-1.928955
-20.28496,20.748068,-1.878955
-20.28496,20.798067,-1.878955
-20.184961,20.848066,-1.828955
-20.184961,20.748068,-1.728955
-20.184961,20.748068,-1.628955
-20.184961,20.848066,-1.728955
-20.13496,20.848066,-1.728955
-20.184961,20.848066,-1.628955
-20.28496,20.898067,-1.878955
-20.28496,20.948067,-1.828955
-20.234961,20.898067,-1.878955
-20.234961,20.898067,-1.828955
-20.28496,21.048067,-1.878955
-20.234961,20.998068,-1.878955
-20.234961,20.948067,-1.678955
-20.28496,20.998068,-1.778955
-20.234961,20.998068,-1.728955
-20.234961,21.048067,-1.728955
-20.28496,21.048067,-1.628955
-20.13496,20.898067,-1.778955
-20.13496,20.948067,-1.728955
-20.13496,20.948067,-1.628955
-20.184961,20.998068,-1.728955
-20.13496,20.998068,-1.678955
-20.38496,20.948067,-1.528955
-20.13496,20.748068,-1.428955
-20.13496,20.798067,-1.578955
-20.184961,20.848066,-1.478955
-20.13496,20.748068,-1.228955
-20.184961,20.998068,-1.578955
-20.184961,21.048067,-1.578955
-20.434961,21.098066,-1.928955
-20.434961,21.148067,-1.928955
-20.484961,21.098066,-1.828955
-20.484961,21.198067,-1.828955
-20.434961,21.198067,-1.828955
-20.38496,21.148067,-1.928955
-20.38496,21.098066,-1.878955
-20.334961,21.148067,-1.878955
-20.38496,21.198067,-1.928955
-20.38496,21.248068,-1.878955
-20.484961,21.148067,-1.728955
-20.484961,21.248068,-1.778955
-20.434961,21.248068,-1.778955
-20.484961,21.348066,-1.828955
-20.434961,21.348066,-1.828955
-20.434961,21.448067,-1.878955
-20.334961,21.298067,-1.928955
-20.38496,21.298067,-1.878955
-20.434961,21.348066,-1.728955
-20.484961,21.448067,-1.778955
-20.484961,21.448067,-1.628955
-20.38496,21.298067,-1.728955
-20.334961,21.398067,-1.728955
-20.334961,21.448067,-1.678955
-20.234961,21.098066,-1.928955
-20.28496,21.098066,-1.828955
-20.28496,21.198067,-1.828955
-20.28496,21.098066,-1.628955
-20.234961,21.198067,-1.728955
-20.13496,21.148067,-1.678955
-20.234961,21.348066,-1.828955
-20.28496,21.448067,-1.878955
-20.234961,21.348066,-1.728955
-20.234961,21.348066,-1.678955
-20.13496,21.348066,-1.728955
-20.13496,21.348066,-1.678955
-20.13496,21.448067,-1.728955
-20.484961,21.148067,-1.578955
-20.434961,21.098066,-1.528955
-20.38496,21.098066,-1.528955
-20.334961,21.248068,-1.328955
-20.434961,21.348066,-1.528955
-20.484961,21.398067,-1.528955
-20.434961,21.398067,-1.578955
-20.484961,21.398067,-1.478955
-20.434961,21.448067,-1.428955
-20.334961,21.448067,-1.578955
-20.334961,21.448067,-1.428955
-20.484961,21.448067,-1.328955
-20.434961,21.398067,-1.328955
-20.484961,21.398067,-1.278955
-20.484961,21.448067,-1.278955
-20.434961,21.398067,-1.278955
-20.38496,21.298067,-1.328955
-20.334961,21.348066,-1.328955
-20.38496,21.348066,-1.278955
-20.38496,21.348066,-1.228955
-20.38496,21.398067,-1.378955
-20.38496,21.448067,-1.328955
-20.334961,21.448067,-1.328955
-20.334961,21.398067,-1.228955
-20.28496,21.248068,-1.578955
-20.13496,21.248068,-1.228955
-20.234961,21.298067,-1.578955
-20.234961,21.398067,-1.578955
-20.184961,21.298067,-1.578955
-20.184961,21.348066,-1.428955
-20.184961,21.398067,-1.528955
-20.184961,21.448067,-1.578955
-20.184961,21.398067,-1.428955
-20.234961,21.448067,-1.378955
-20.28496,21.398067,-1.278955
-20.234961,21.398067,-1.278955
-20.13496,21.348066,-1.328955
-20.13496,21.448067,-1.278955
-20.13496,21.448067,-1.228955
-19.934961,20.698067,-1.878955
-20.084961,20.748068,-1.728955
-20.03496,20.748068,-1.728955
-20.03496,20.698067,-1.678955
-20.084961,20.848066,-1.728955
-20.03496,20.798067,-1.728955
-20.084961,20.848066,-1.628955
-19.984961,20.748068,-1.728955
-20.03496,20.898067,-1.728955
-20.084961,20.948067,-1.628955
-20.03496,20.898067,-1.678955
-20.084961,20.998068,-1.728955
-19.984961,20.898067,-1.728955
-19.984961,20.948067,-1.628955
-19.934961,20.948067,-1.628955
-19.984961,21.048067,-1.778955
-19.734961,20.698067,-1.828955
-19.734961,20.848066,-1.878955
-19.88496,20.698067,-1.678955
-19.834961,20.748068,-1.678955
-19.88496,20.798067,-1.728955
-19.834961,20.798067,-1.728955
-19.734961,20.748068,-1.678955
-19.78496,20.798067,-1.678955
-19.734961,20.848066,-1.678955
-19.88496,20.898067,-1.728955
-19.88496,20.948067,-1.728955
-19.88496,21.048067,-1.678955
-19.734961,21.048067,-1.678955
-20.084961,20.848066,-1.528955
-20.03496,20.848066,-1.478955
-20.03496,20.848066,-1.428955
-19.934961,20.748068,-1.578955
-19.984961,20.798067,-1.578955
-19.934961,20.848066,-1.578955
-19.984961,20.848066,-1.478955
-19.984961,20.848066,-1.428955
-19.934961,20.798067,-1.428955
-19.934961,20.848066,-1.428955
-20.084961,20.748068,-1.278955
-20.03496,20.748068,-1.278955
-20.03496,20.798067,-1.378955
-19.984961,20.748068,-1.278955
-19.984961,20.798067,-1.328955
-19.934961,20.798067,-1.278955
-19.934961,20.848066,-1.228955
-20.03496,20.898067,-1.578955
-20.084961,20.898067,-1.478955
-20.03496,20.898067,-1.478955
-20.03496,20.898067,-1.428955
-20.03496,20.948067,-1.428955
-20.03496,20.998068,-1.578955
-20.084961,20.998068,-1.478955
-19.984961,20.898067,-1.428955
-20.084961,20.948067,-1.228955
-20.084961,20.998068,-1.228955
-19.934961,20.898067,-1.278955
-19.934961,20.898067,-1.228955
-19.934961,21.048067,-1.378955
-19.934961,20.998068,-1.278955
-19.934961,20.998068,-1.228955
-19.834961,20.798067,-1.528955
-19.834961,20.848066,-1.578955
-19.78496,20.748068,-1.528955
-19.734961,20.698067,-1.528955
-19.734961,20.748068,-1.528955
-19.734961,20.798067,-1.528955
-19.734961,20.848066,-1.528955
-19.78496,20.848066,-1.428955
-19.834961,20.848066,-1.328955
-19.834961,20.848066,-1.278955
-19.78496,20.848066,-1.378955
-19.734961,20.798067,-1.378955
-19.88496,20.898067,-1.578955
-19.88496,20.898067,-1.528955
-19.88496,20.948067,-1.528955
-19.88496,20.898067,-1.428955
-19.834961,20.898067,-1.428955
-19.834961,20.998068,-1.528955
-19.834961,20.998068,-1.478955
-19.834961,20.998068,-1.428955
-19.734961,20.948067,-1.578955
-19.78496,20.898067,-1.428955
-19.78496,20.948067,-1.478955
-19.78496,20.948067,-1.428955
-19.734961,20.898067,-1.478955
-19.734961,20.948067,-1.428955
-19.88496,20.898067,-1.278955
-19.88496,20.998068,-1.228955
-19.88496,21.048067,-1.278955
-19.78496,20.948067,-1.278955
-19.78496,20.948067,-1.228955
-19.734961,20.898067,-1.278955
-19.734961,20.898067,-1.228955
-19.78496,20.998068,-1.378955
-19.78496,20.998068,-1.278955
-19.734961,20.998068,-1.278955
-19.984961,21.248068,-1.878955
-20.084961,21.098066,-1.628955
-20.03496,21.148067,-1.678955
-20.084961,21.198067,-1.728955
-20.084961,21.198067,-1.628955
-19.834961,21.098066,-1.728955
-19.78496,21.148067,-1.778955
-19.734961,21.098066,-1.778955
-19.88496,21.348066,-1.828955
-19.88496,21.448067,-1.928955
-19.834961,21.448067,-1.728955
-20.084961,21.148067,-1.578955
-20.084961,21.348066,-1.578955
-20.084961,21.348066,-1.228955
-20.084961,21.398067,-1.278955
-20.03496,21.448067,-1.228955
-19.934961,21.448067,-1.378955
-19.834961,21.148067,-1.578955
-19.78496,21.098066,-1.578955
-20.38496,20.948067,-1.028955
-20.334961,21.048067,-1.028955
-20.28496,20.998068,-1.028955
-20.234961,21.048067,-1.078955
-20.234961,21.048067,-1.028955
-20.184961,20.948067,-1.178955
-20.13496,20.898067,-1.178955
-20.184961,20.998068,-1.178955
-20.28496,21.048067,-0.978955
-20.334961,21.198067,-1.078955
-20.334961,21.348066,-1.128955
-20.38496,21.448067,-1.128955
-20.334961,21.398067,-1.028955
-20.334961,21.448067,-0.928955
-20.234961,21.098066,-1.128955
-20.28496,21.098066,-1.028955
-20.28496,21.148067,-1.028955
-20.184961,21.098066,-1.178955
-20.13496,21.098066,-1.178955
-20.184961,21.248068,-1.128955
-20.184961,21.198067,-1.028955
-20.234961,21.098066,-0.978955
-20.234961,21.098066,-0.878955
-20.13496,21.148067,-0.828955
-20.13496,21.248068,-0.978955
-20.184961,21.348066,-1.178955
-20.13496,21.298067,-1.078955
-20.184961,21.398067,-1.178955
-20.28496,21.448067,-0.928955
-20.184961,21.448067,-0.928955
-20.184961,21.448067,-0.878955
-20.234961,21.148067,-0.778955
-20.13496,21.248068,-0.778955
-20.084961,20.848066,-1.128955
-19.984961,20.748068,-1.128955
-19.984961,20.798067,-1.128955
-19.984961,20.848066,-1.078955
-19.934961,20.798067,-1.078955
-20.084961,20.748068,-0.978955
-20.03496,20.748068,-0.978955
-19.984961,20.798067,-0.928955
-19.984961,20.848066,-0.978955
-19.984961,20.848066,-0.928955
-19.934961,20.798067,-0.978955
-19.934961,20.798067,-0.878955
-20.084961,20.948067,-1.178955
-20.03496,20.948067,-1.178955
-20.03496,20.948067,-1.128955
-20.03496,21.048067,-1.128955
-19.934961,20.898067,-1.178955
-19.934961,20.898067,-1.128955
-19.934961,20.998068,-1.078955
-19.934961,21.048067,-1.028955
-20.084961,20.898067,-0.978955
-19.984961,20.898067,-0.978955
-19.934961,20.898067,-0.928955
-19.88496,20.748068,-1.128955
-19.88496,20.798067,-1.178955
-19.834961,20.848066,-1.178955
-19.88496,20.848066,-1.078955
-19.734961,20.848066,-1.078955
-19.88496,20.748068,-0.978955
-19.88496,20.848066,-0.978955
-19.834961,20.798067,-0.928955
-19.834961,20.848066,-0.978955
-19.734961,20.698067,-0.978955
-19.88496,20.898067,-1.178955
-19.88496,20.948067,-1.128955
-19.834961,20.898067,-1.178955
-19.88496,21.048067,-1.028955
-19.834961,21.048067,-1.078955
-19.734961,20.898067,-1.178955
-19.78496,20.998068,-1.128955
-19.78496,21.048067,-1.178955
-19.734961,20.998068,-1.128955
-19.78496,20.998068,-1.078955
-19.984961,20.898067,-0.728955
-19.984961,21.048067,-0.728955
-19.934961,20.998068,-0.728955
-19.88496,20.998068,-0.678955
-19.88496,21.048067,-0.678955
-19.834961,20.998068,-0.678955
-19.78496,20.898067,-0.678955
-20.084961,21.148067,-1.178955
-20.03496,21.198067,-1.178955
-20.03496,21.198067,-1.028955
-19.984961,21.098066,-1.078955
-19.984961,21.098066,-1.028955
-19.984961,21.148067,-1.028955
-19.934961,21.148067,-1.028955
-19.984961,21.198067,-1.078955
-20.084961,21.248068,-0.878955
-19.934961,21.248068,-0.828955
-20.03496,21.298067,-1.128955
-20.084961,21.448067,-1.128955
-20.084961,21.448067,-1.028955
-19.984961,21.398067,-0.878955
-19.78496,21.098066,-1.178955
-19.734961,21.148067,-1.178955
-19.78496,21.248068,-1.178955
-19.734961,21.198067,-1.178955
-19.88496,21.098066,-0.878955
-19.88496,21.098066,-0.828955
-19.834961,21.148067,-0.828955
-19.834961,21.398067,-0.878955
-20.03496,21.098066,-0.628955
-19.984961,21.248068,-0.728955
-19.934961,21.248068,-0.778955
-20.03496,21.448067,-0.728955
-19.984961,21.348066,-0.728955
-19.934961,21.348066,-0.778955
-19.984961,21.448067,-0.728955
-19.934961,21.398067,-0.728955
-19.88496,21.148067,-0.728955
-19.834961,21.198067,-0.728955
-19.78496,21.248068,-0.678955
-19.834961,21.198067,-0.578955
-19.834961,21.248068,-0.578955
-19.734961,21.248068,-0.578955
-19.834961,21.348066,-0.778955
